r 4.4162 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 4.4162 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 4.4162 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 4.41907 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 4.41907 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 4.41907 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 4.42193 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 4 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.096 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.096 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.09887 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.09887 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.09887 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.10173 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.10173 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.10173 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.1046 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 5 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.77867 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.77867 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.78153 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.78153 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.78153 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.7844 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 5.7844 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 5.7844 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 5.78727 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 6 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 6.46133 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 6.46133 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 6.4642 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 6.4642 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 6.4642 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 6.46707 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 6.46707 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 6.46707 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 6.46993 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 7 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.144 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.144 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.14687 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.14687 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.14687 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.14973 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.14973 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.14973 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.1526 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 8 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.82667 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.82667 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.82953 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.82953 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.82953 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.8324 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 7.8324 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 7.8324 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 7.83527 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 9 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 8.50933 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 8.50933 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 8.5122 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 8.5122 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 8.5122 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 8.51507 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 8.51507 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 8.51507 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 8.51793 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 10 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 9.192 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 9.192 /NodeList/3/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 9.19487 /NodeList/2/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 64 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 9.19487 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 9.19487 /NodeList/2/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 9.19773 /NodeList/1/DeviceList/2/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 63 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
+ 9.19773 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Enqueue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
- 9.19773 /NodeList/1/DeviceList/1/$ns3::PointToPointNetDevice/TxQueue/Dequeue ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
r 9.2006 /NodeList/0/DeviceList/1/$ns3::PointToPointNetDevice/MacRx ns3::PppHeader (Point-to-Point Protocol: IP (0x0021)) ns3::Ipv4Header (tos 0x0 DSCP Default ECN Not-ECT ttl 62 id 11 protocol 17 offset (bytes) 0 flags [none] length: 540 10.1.3.2 > 172.16.1.1) ns3::UdpHeader (length: 520 49153 > 10) Payload (size=512)
